Nature,Section,DateTimeStamp,ArticleKey,Job,UserName,Wire,Seal,Terminal,ProductionRequestedPieces,ProductionPieces,UserRequestedPieces,TotalGoodPieces,SampleRequestedPieces
ProductionInterrupted,Counter,"04/11/2024,12:18:39",57781_-1,"57781_-1, 1",MED AMIN,"CM59C-990, 260542535, 258667597",,-,10000,,66,9166,
ProductionRestarted,Counter,"04/11/2024,12:18:46",57781_-1,"57781_-1, 1",MED AMIN,"CM59C-990, 260542535, 258667597",,-,10000,,66,9166,
ProductionInterrupted,Counter,"04/11/2024,12:22:28",57781_-1,"57781_-1, 1",MED AMIN,"CM59C-990, 260585835, 258710897",,-,10000,,66,9266,
ProductionRestarted,Counter,"04/11/2024,12:22:34",57781_-1,"57781_-1, 1",MED AMIN,"CM59C-990, 260585835, 258710897",,-,10000,,66,9266,
ProductionInterrupted,Counter,"04/11/2024,12:26:07",57781_-1,"57781_-1, 1",MED AMIN,"CM59C-990, 260626970, 258752032",,-,10000,,66,9361,
ProductionRestarted,Counter,"04/11/2024,12:26:22",57781_-1,"57781_-1, 1",MED AMIN,"CM59C-990, 260626970, 258752032",,-,10000,,66,9361,
ProductionInterrupted,Counter,"04/11/2024,12:26:31",57781_-1,"57781_-1, 1",MED AMIN,"CM59C-990, 260629135, 258754197",,-,10000,,66,9366,
ProductionRestarted,Counter,"04/11/2024,12:26:38",57781_-1,"57781_-1, 1",MED AMIN,"CM59C-990, 260629135, 258754197",,-,10000,,66,9366,
ProductionInterrupted,Counter,"04/11/2024,12:30:20",57781_-1,"57781_-1, 1",MED AMIN,"CM59C-990, 260672435, 258797497",,-,10000,,66,9466,
ProductionRestarted,Counter,"04/11/2024,12:30:26",57781_-1,"57781_-1, 1",MED AMIN,"CM59C-990, 260672435, 258797497",,-,10000,,66,9466,
ProductionInterrupted,Counter,"04/11/2024,12:34:08",57781_-1,"57781_-1, 1",MED AMIN,"CM59C-990, 260715735, 258840797",,-,10000,,66,9566,
ProductionRestarted,Counter,"04/11/2024,12:34:15",57781_-1,"57781_-1, 1",MED AMIN,"CM59C-990, 260715735, 258840797",,-,10000,,66,9566,
ProductionInterrupted,Counter,"04/11/2024,12:37:57",57781_-1,"57781_-1, 1",MED AMIN,"CM59C-990, 260759035, 258884097",,-,10000,,66,9666,
ProductionRestarted,Counter,"04/11/2024,12:38:03",57781_-1,"57781_-1, 1",MED AMIN,"CM59C-990, 260759035, 258884097",,-,10000,,66,9666,
ProductionInterrupted,Counter,"04/11/2024,12:41:46",57781_-1,"57781_-1, 1",MED AMIN,"CM59C-990, 260802335, 258927397",,-,10000,,66,9766,
ProductionRestarted,Counter,"04/11/2024,12:45:35",57781_-1,"57781_-1, 1",MED AMIN,"CM59C-990, 260802335, 258927397",,-,10000,,66,9766,
ProductionInterrupted,Counter,"04/11/2024,12:49:18",57781_-1,"57781_-1, 1",MED AMIN,"CM59C-990, 260845635, 258970697",,-,10000,,66,9866,
ProductionRestarted,Counter,"04/11/2024,12:49:25",57781_-1,"57781_-1, 1",MED AMIN,"CM59C-990, 260845635, 258970697",,-,10000,,66,9866,
ProductionInterrupted,Counter,"04/11/2024,12:53:11",57781_-1,"57781_-1, 1",MED AMIN,"CM59C-990, 260889801, 259014863",,-,10000,,68,9968,
ProductionRestarted,Counter,"04/11/2024,12:53:17",57781_-1,"57781_-1, 1",MED AMIN,"CM59C-990, 260889801, 259014863",,-,10000,,68,9968,
ProductionInterrupted,Counter,"04/11/2024,12:54:37",57781_-1,"57781_-1, 1",MED AMIN,"CM59C-990, 260889801, 259014863",,-,10000,,70,10004,
ProductionRestarted,Counter,"04/11/2024,12:55:58",57781_-1,"57781_-1, 1",MED AMIN,"CM59C-990, 260905389, 259030451",,-,10000,,70,10004,
ProductionTerminated,Counter,"04/11/2024,12:58:29",57781_-1,"57781_-1, 1",MED AMIN,"CM59C-990, 260935003, 259059895",,-,10000,,72,10072,
SampleStarted,Counter,"04/11/2024,13:07:22",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 260935003, 259059895",,-,,,,,1
SampleTerminated,Counter,"04/11/2024,13:07:34",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 260935323, 259059895",,-,,,,,1
SampleStarted,Counter,"04/11/2024,13:07:47",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 260935323, 259059895",,-,,,,,1
SampleTerminated,Counter,"04/11/2024,13:07:59",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 260935926, 259059895",,-,,,,,1
SampleStarted,Counter,"04/11/2024,13:08:11",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 260935926, 259059895",,-,,,,,1
SampleTerminated,Counter,"04/11/2024,13:08:23",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 260936529, 259059895",,-,,,,,1
SampleStarted,Counter,"04/11/2024,13:08:51",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 260936699, 259059895",,-,,,,,1
SampleStarted,Counter,"04/11/2024,13:08:54",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 260936699, 259059895",,-,,,,,1
SampleTerminated,Counter,"04/11/2024,13:09:06",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 260937302, 259059895",,-,,,,,1
SampleStarted,Counter,"04/11/2024,13:09:25",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 260937302, 259059895",,-,,,,,3
SampleTerminated,Counter,"04/11/2024,13:09:42",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 260937922, 259059895",,-,,,,,3
ProductionStarted,Counter,"04/11/2024,13:10:30",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 260937922, 259059895",,-,5000,,,,
ProductionInterrupted,Counter,"04/11/2024,13:14:15",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 260981392, 259103195",,-,5000,,,100,
ProductionRestarted,Counter,"04/11/2024,13:14:51",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 260981392, 259103195",,-,5000,,,100,
ProductionInterrupted,Counter,"04/11/2024,13:18:33",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261024692, 259146495",,-,5000,,,200,
ProductionRestarted,Counter,"04/11/2024,13:18:39",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261024692, 259146495",,-,5000,,,200,
ProductionInterrupted,Counter,"04/11/2024,13:22:22",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261067992, 259189795",,-,5000,,,300,
ProductionRestarted,Counter,"04/11/2024,13:22:28",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261067992, 259189795",,-,5000,,,300,
ProductionInterrupted,Counter,"04/11/2024,13:26:10",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261111292, 259233095",,-,5000,,,400,
ProductionRestarted,Counter,"04/11/2024,13:26:17",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261111292, 259233095",,-,5000,,,400,
ProductionInterrupted,Counter,"04/11/2024,13:29:59",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261154592, 259276395",,-,5000,,,500,
ProductionRestarted,Counter,"04/11/2024,13:30:05",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261154592, 259276395",,-,5000,,,500,
ProductionInterrupted,Counter,"04/11/2024,13:33:46",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261197892, 259319695",,-,5000,,,600,
ProductionRestarted,Counter,"04/11/2024,13:33:53",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261197892, 259319695",,-,5000,,,600,
ProductionInterrupted,Counter,"04/11/2024,13:37:35",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261241192, 259362995",,-,5000,,,700,
ProductionRestarted,Counter,"04/11/2024,13:37:41",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261241192, 259362995",,-,5000,,,700,
ProductionInterrupted,Counter,"04/11/2024,13:41:23",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261284492, 259406295",,-,5000,,,800,
ProductionRestarted,Counter,"04/11/2024,13:41:29",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261284492, 259406295",,-,5000,,,800,
ProductionInterrupted,Counter,"04/11/2024,13:45:11",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261327792, 259449595",,-,5000,,,900,
ProductionRestarted,Counter,"04/11/2024,13:45:17",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261327792, 259449595",,-,5000,,,900,
ProductionInterrupted,Counter,"04/11/2024,13:48:58",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261371092, 259492895",,-,5000,,,1000,
ProductionRestarted,Counter,"04/11/2024,13:49:47",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261371092, 259492895",,-,5000,,,1000,
ProductionInterrupted,Counter,"04/11/2024,13:53:29",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261414392, 259536195",,-,5000,,,1100,
ProductionRestarted,Counter,"04/11/2024,13:53:35",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261414392, 259536195",,-,5000,,,1100,
ProductionInterrupted,Counter,"04/11/2024,13:55:53",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261441238, 259563041",,-,5000,,,1162,
ProductionRestarted,Counter,"04/11/2024,13:55:59",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261441238, 259563041",,-,5000,,,1162,
ProductionInterrupted,Counter,"04/11/2024,13:57:22",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261457692, 259579495",,-,5000,,,1200,
ProductionRestarted,Counter,"04/11/2024,13:57:28",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261457692, 259579495",,-,5000,,,1200,
ProductionInterrupted,Counter,"04/11/2024,14:01:10",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261500992, 259622795",,-,5000,,,1300,
ProductionRestarted,Counter,"04/11/2024,14:01:16",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261500992, 259622795",,-,5000,,,1300,
ProductionInterrupted,Counter,"04/11/2024,14:04:58",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261544292, 259666095",,-,5000,,,1400,
ProductionRestarted,Counter,"04/11/2024,14:08:08",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261544292, 259666095",,-,5000,,,1400,
ProductionInterrupted,Counter,"04/11/2024,14:11:51",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261587592, 259709395",,-,5000,,,1500,
ProductionRestarted,Counter,"04/11/2024,14:11:57",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261587592, 259709395",,-,5000,,,1500,
ProductionInterrupted,Counter,"04/11/2024,14:15:39",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261630892, 259752695",,-,5000,,,1600,
ProductionRestarted,Counter,"04/11/2024,14:15:46",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261630892, 259752695",,-,5000,,,1600,
ProductionInterrupted,Counter,"04/11/2024,14:19:31",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261674192, 259795995",,-,5000,,,1700,
SampleStarted,Counter,"05/11/2024,06:07:38",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261674192, 259795995",,-,,,,,1
SampleTerminated,Counter,"05/11/2024,06:07:50",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261674512, 259795995",,-,,,,,1
SampleStarted,Counter,"05/11/2024,06:08:57",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261674512, 259795995",,-,,,,,2
SampleTerminated,Counter,"05/11/2024,06:09:11",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261674982, 259795995",,-,,,,,2
SampleStarted,Counter,"05/11/2024,06:09:19",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261674982, 259795995",,-,,,,,1
SampleTerminated,Counter,"05/11/2024,06:09:31",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261675585, 259795995",,-,,,,,1
ProductionRestarted,Counter,"05/11/2024,06:14:10",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261675585, 259795995",,-,5000,,,1700,
ProductionInterrupted,Counter,"05/11/2024,06:17:25",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261675585, 259795995",,-,5000,,,1787,
ProductionRestarted,Counter,"05/11/2024,06:37:02",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261714029, 259834099",,-,5000,,,1788,
ProductionInterrupted,Counter,"05/11/2024,06:37:27",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261719395, 259839295",,-,5000,,,1800,
ProductionRestarted,Counter,"05/11/2024,06:37:34",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261719395, 259839295",,-,5000,,,1800,
ProductionInterrupted,Counter,"05/11/2024,06:37:38",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261720261, 259840161",,-,5000,,,1802,
ProductionRestarted,Counter,"05/11/2024,06:37:45",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261720261, 259840161",,-,5000,,,1802,
ProductionInterrupted,Counter,"05/11/2024,06:41:23",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261762695, 259882595",,-,5000,,,1900,
ProductionRestarted,Counter,"05/11/2024,06:41:29",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261762695, 259882595",,-,5000,,,1900,
ProductionInterrupted,Counter,"05/11/2024,06:45:12",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261805995, 259925895",,-,5000,,,2000,
ProductionRestarted,Counter,"05/11/2024,06:45:19",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261805995, 259925895",,-,5000,,,2000,
ProductionInterrupted,Counter,"05/11/2024,06:49:01",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261849295, 259969195",,-,5000,,,2100,
ProductionRestarted,Counter,"05/11/2024,06:49:07",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261849295, 259969195",,-,5000,,,2100,
ProductionInterrupted,Counter,"05/11/2024,06:52:49",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261892595, 260012495",,-,5000,,,2200,
ProductionRestarted,Counter,"05/11/2024,06:52:55",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261892595, 260012495",,-,5000,,,2200,
ProductionInterrupted,Counter,"05/11/2024,06:56:36",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261935895, 260055795",,-,5000,,,2300,
ProductionRestarted,Counter,"05/11/2024,06:56:42",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261935895, 260055795",,-,5000,,,2300,
ProductionInterrupted,Counter,"05/11/2024,07:00:23",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261979195, 260099095",,-,5000,,,2400,
ProductionRestarted,Counter,"05/11/2024,07:00:29",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 261979195, 260099095",,-,5000,,,2400,
ProductionInterrupted,Counter,"05/11/2024,07:04:09",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262022495, 260142395",,-,5000,,,2500,
ProductionRestarted,Counter,"05/11/2024,07:04:45",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262022495, 260142395",,-,5000,,,2500,
ProductionInterrupted,Counter,"05/11/2024,07:08:27",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262065795, 260185695",,-,5000,,,2600,
ProductionRestarted,Counter,"05/11/2024,07:11:33",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262065795, 260185695",,-,5000,,,2600,
ProductionInterrupted,Counter,"05/11/2024,07:15:14",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262109095, 260228995",,-,5000,,,2700,
ProductionRestarted,Counter,"05/11/2024,07:15:20",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262109095, 260228995",,-,5000,,,2700,
ProductionInterrupted,Counter,"05/11/2024,07:19:01",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262152395, 260272295",,-,5000,,,2800,
ProductionRestarted,Counter,"05/11/2024,07:20:51",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262152395, 260272295",,-,5000,,,2800,
ProductionInterrupted,Counter,"05/11/2024,07:23:58",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262188767, 260308667",,-,5000,,2,2884,
ProductionRestarted,Counter,"05/11/2024,07:25:33",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262188767, 260308667",,-,5000,,2,2884,
ProductionInterrupted,Counter,"05/11/2024,07:26:12",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262196561, 260316461",,-,5000,,2,2902,
ProductionRestarted,Counter,"05/11/2024,07:26:18",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262196561, 260316461",,-,5000,,2,2902,
ProductionInterrupted,Counter,"05/11/2024,07:29:59",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262239861, 260359761",,-,5000,,2,3002,
ProductionRestarted,Counter,"05/11/2024,07:30:05",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262239861, 260359761",,-,5000,,2,3002,
ProductionInterrupted,Counter,"05/11/2024,07:33:46",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262283161, 260403061",,-,5000,,2,3102,
ProductionRestarted,Counter,"05/11/2024,07:33:52",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262283161, 260403061",,-,5000,,2,3102,
ProductionInterrupted,Counter,"05/11/2024,07:37:35",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262326461, 260446361",,-,5000,,2,3202,
ProductionRestarted,Counter,"05/11/2024,07:37:42",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262326461, 260446361",,-,5000,,2,3202,
ProductionInterrupted,Counter,"05/11/2024,07:41:24",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262369761, 260489661",,-,5000,,2,3302,
ProductionRestarted,Counter,"05/11/2024,07:41:31",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262369761, 260489661",,-,5000,,2,3302,
ProductionInterrupted,Counter,"05/11/2024,07:45:18",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262413927, 260533827",,-,5000,,4,3404,
ProductionRestarted,Counter,"05/11/2024,07:45:24",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262413927, 260533827",,-,5000,,4,3404,
ProductionInterrupted,Counter,"05/11/2024,07:46:27",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262426051, 260545951",,-,5000,,4,3432,
ProductionRestarted,Counter,"05/11/2024,07:48:31",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262426051, 260545951",,-,5000,,4,3432,
ProductionInterrupted,Counter,"05/11/2024,07:51:12",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262457227, 260577127",,-,5000,,4,3504,
ProductionRestarted,Counter,"05/11/2024,07:51:18",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262457227, 260577127",,-,5000,,4,3504,
ProductionInterrupted,Counter,"05/11/2024,07:52:02",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262465887, 260585787",,-,5000,,4,3524,
ProductionRestarted,Counter,"05/11/2024,07:52:08",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262465887, 260585787",,-,5000,,4,3524,
ProductionInterrupted,Counter,"05/11/2024,07:55:06",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262500527, 260620427",,-,5000,,4,3604,
ProductionRestarted,Counter,"05/11/2024,07:55:12",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262500527, 260620427",,-,5000,,4,3604,
ProductionInterrupted,Counter,"05/11/2024,07:58:56",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262543827, 260663727",,-,5000,,4,3704,
ProductionRestarted,Counter,"05/11/2024,07:59:02",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262543827, 260663727",,-,5000,,4,3704,
ProductionRestarted,Counter,"05/11/2024,08:08:14",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262574137, 260693604",,-,5000,,4,3773,
ProductionInterrupted,Counter,"05/11/2024,08:09:25",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262587730, 260707027",,-,5000,,4,3804,
ProductionRestarted,Counter,"05/11/2024,08:11:25",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262587730, 260707027",,-,5000,,4,3804,
ProductionInterrupted,Counter,"05/11/2024,08:15:07",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262633628, 260752925",,-,5000,,10,3910,
ProductionRestarted,Counter,"05/11/2024,08:15:13",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262633628, 260752925",,-,5000,,10,3910,
ProductionInterrupted,Counter,"05/11/2024,08:18:54",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262676928, 260796225",,-,5000,,10,4010,
ProductionRestarted,Counter,"05/11/2024,08:19:01",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262676928, 260796225",,-,5000,,10,4010,
ProductionRestarted,Counter,"05/11/2024,08:25:39",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262693815, 260812679",,-,5000,,10,4048,
ProductionInterrupted,Counter,"05/11/2024,08:27:57",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262720831, 260839525",,-,5000,,10,4110,
ProductionRestarted,Counter,"05/11/2024,08:28:03",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262720831, 260839525",,-,5000,,10,4110,
ProductionInterrupted,Counter,"05/11/2024,08:28:47",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262720831, 260839525",,-,5000,,10,4130,
ProductionRestarted,Counter,"05/11/2024,08:30:27",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262729924, 260848618",,-,5000,,10,4131,
ProductionInterrupted,Counter,"05/11/2024,08:33:26",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262764501, 260882825",,-,5000,,10,4210,
ProductionRestarted,Counter,"05/11/2024,08:34:55",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262764501, 260882825",,-,5000,,10,4210,
ProductionInterrupted,Counter,"05/11/2024,08:38:25",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262764501, 260882825",,-,5000,,10,4304,
SampleStarted,Counter,"05/11/2024,08:53:13",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262805636, 260923960",,-,,,,,1
SampleTerminated,Counter,"05/11/2024,08:53:24",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262805956, 260923960",,-,,,,,1
SampleStarted,Counter,"05/11/2024,08:53:49",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262805956, 260923960",,-,,,,,1
SampleTerminated,Counter,"05/11/2024,08:54:01",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262806559, 260923960",,-,,,,,1
ProductionRestarted,Counter,"05/11/2024,08:54:09",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262806559, 260923960",,-,5000,,10,4305,
ProductionInterrupted,Counter,"05/11/2024,08:54:19",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262808894, 260926125",,-,5000,,10,4310,
ProductionRestarted,Counter,"05/11/2024,08:54:25",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262808894, 260926125",,-,5000,,10,4310,
ProductionInterrupted,Counter,"05/11/2024,08:58:06",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262852194, 260969425",,-,5000,,10,4410,
ProductionRestarted,Counter,"05/11/2024,08:58:12",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262852194, 260969425",,-,5000,,10,4410,
ProductionInterrupted,Counter,"05/11/2024,09:00:40",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262880772, 260998003",,-,5000,,10,4476,
ProductionRestarted,Counter,"05/11/2024,09:00:47",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262880772, 260998003",,-,5000,,10,4476,
ProductionInterrupted,Counter,"05/11/2024,09:02:01",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262895494, 261012725",,-,5000,,10,4510,
ProductionRestarted,Counter,"05/11/2024,09:02:07",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262895494, 261012725",,-,5000,,10,4510,
ProductionInterrupted,Counter,"05/11/2024,09:05:49",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262938794, 261056025",,-,5000,,10,4610,
ProductionRestarted,Counter,"05/11/2024,09:05:55",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262938794, 261056025",,-,5000,,10,4610,
ProductionInterrupted,Counter,"05/11/2024,09:09:38",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262982094, 261099325",,-,5000,,10,4710,
ProductionRestarted,Counter,"05/11/2024,09:09:44",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 262982094, 261099325",,-,5000,,10,4710,
ProductionInterrupted,Counter,"05/11/2024,09:13:25",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 263025394, 261142625",,-,5000,,10,4810,
ProductionRestarted,Counter,"05/11/2024,09:13:31",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 263025394, 261142625",,-,5000,,10,4810,
ProductionInterrupted,Counter,"05/11/2024,09:17:12",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 263068694, 261185925",,-,5000,,10,4910,
ProductionRestarted,Counter,"05/11/2024,09:17:18",57782_-1,"57782_-1, 1",MED AMIN,"CM59C-990, 263068694, 261185925",,-,5000,,10,4910,
